"uri","additional name","constituency > label","family name","full name","gender","given name","home page","home page > uri","label","party","twitter"
"http://data.parliament.uk/members/4705",,,"Anderson","Lord Anderson of Ipswich","Male","David",,,"Biography information for Lord Anderson of Ipswich",,"https://twitter.com/bricksilk?lang=en"
"http://data.parliament.uk/members/2567","Alastair Pearson",,"Anderson","Viscount Waverley","Male","David",,,"Biography information for Viscount Waverley",,
"http://data.parliament.uk/members/568",,,"Anderson","Lord Anderson of Swansea","Male","Donald",,,"Biography information for Lord Anderson of Swansea",,
"http://data.parliament.uk/members/4788",,"Putney","Anderson","Fleur Anderson","Female","Fleur",,,"Biography information for Fleur Anderson","Labour",
"http://data.parliament.uk/members/475",,"Rossendale & Darwen","Anderson","Janet Anderson","Female","Janet","Janet+Anderson","http://www.epolitix.com/EN/MPWebsites/Janet+Anderson","Biography information for Janet Anderson","Labour",
"http://data.parliament.uk/members/1744",,,"Anderson","Viscount Waverley","Male","John","www.lordwaverley.com","http://www.lordwaverley.com/","Biography information for Viscount Waverley",,
"http://data.parliament.uk/members/4743",,"Ashfield","Anderson","Lee Anderson","Male","Lee",,,"Biography information for Lee Anderson","Conservative",
"http://data.parliament.uk/members/4742","Paul","Wolverhampton South West","Anderson","Stuart Anderson","Male","Stuart",,,"Biography information for Stuart Anderson","Conservative",
"http://data.parliament.uk/members/4032","James","Pudsey","Andrew","Stuart Andrew","Male","Stuart",,,"Biography information for Stuart Andrew","Conservative","https://twitter.com/stuartandrew"
"http://data.parliament.uk/members/2534",,,"Andrews","Baroness Andrews","Female","Elizabeth",,,"Biography information for Baroness Andrews",,
"http://data.parliament.uk/members/3474",,,"Anelay","Baroness Anelay of St Johns","Female","Joyce",,,"Biography information for Baroness Anelay of St Johns",,
"http://data.parliament.uk/members/3445","Gilroy",,"Annan","Lord Annan","Male","Noel",,,"Biography information for Lord Annan",,
"http://data.parliament.uk/members/4512",,"Eastbourne","Ansell","Caroline Ansell","Female","Caroline",,,"Biography information for Caroline Ansell","Conservative","https://twitter.com/caroline_ansell"
"http://data.parliament.uk/members/2030","Patrick John",,"Anson","Earl of Lichfield","Male","Thomas",,,"Biography information for Earl of Lichfield",,
"http://data.parliament.uk/members/4623","Louise","Gower","Antoniazzi","Tonia Antoniazzi","Female","Antonia","www.toniaantoniazzi.co.uk","http://www.toniaantoniazzi.co.uk/","Biography information for Tonia Antoniazzi","Labour","https://twitter.com/ToniaAntoniazzi"
"http://data.parliament.uk/members/56",,,"Arbuthnot","Lord Arbuthnot of Edrom","Male","James",,,"Biography information for Lord Arbuthnot of Edrom",,
"http://data.parliament.uk/members/3460","Campbell",,"Arbuthnott","Viscount Arbuthnott","Male","John",,,"Biography information for Viscount Arbuthnott",,
