"uri","additional name","constituency > label","family name","full name","gender","given name","home page","home page > uri","label","party","twitter"
"http://data.parliament.uk/members/619","John","Inverness East, Nairn & Lochaber","Stewart","Mr David Stewart","Male","David","www.davidstewartmp.co.uk","http://www.davidstewartmp.co.uk","Biography information for Mr David Stewart","Labour",
"http://data.parliament.uk/members/1370","James","Western Isles","Stewart","Donald Stewart","Male","Donald",,,"Biography information for Donald Stewart","Scottish National Party",
"http://data.parliament.uk/members/4015","Aitken","Milton Keynes South","Stewart","Iain Stewart","Male","Iain","iainstewartmp.co.uk","http://iainstewartmp.co.uk/","Biography information for Iain Stewart","Conservative","https://twitter.com/iainastewart"
"http://data.parliament.uk/members/444",,"Eccles","Stewart","Ian Stewart","Male","Ian",,,"Biography information for Ian Stewart","Labour",
"http://data.parliament.uk/members/1239","Allan","Eastwood","Stewart","Allan Stewart","Male","John",,,"Biography information for Allan Stewart","Conservative",
"http://data.parliament.uk/members/4899",,,"Stewart","Lord Stewart of Dirleton","Male","Keith",,,"Biography information for Lord Stewart of Dirleton",,
"http://data.parliament.uk/members/3604",,,"Stewart","Earl of Galloway","Male","Randolph",,,"Biography information for Earl of Galloway",,
"http://data.parliament.uk/members/3919","Alexander","Beckenham","Stewart","Bob Stewart","Male","Robert","www.bobstewart.org.uk","http://www.bobstewart.org.uk/","Biography information for Bob Stewart","Conservative",
"http://data.parliament.uk/members/2340","Michael Maitland",,"Stewart","Lord Stewart of Fulham","Male","Robert",,,"Biography information for Lord Stewart of Fulham",,
"http://data.parliament.uk/members/4137","James Nugent","Penrith and The Border","Stewart","Rory Stewart","Male","Roderick","rorystewart.co.uk","http://rorystewart.co.uk","Biography information for Rory Stewart","Independent","https://twitter.com/RoryStewartUK"
"http://data.parliament.uk/members/2226","van Zyl",,"Steyn","Lord Steyn","Male","Johan",,,"Biography information for Lord Steyn",,
"http://data.parliament.uk/members/356","David","Wellingborough","Stinchcombe","Mr Paul Stinchcombe","Male","Paul",,,"Biography information for Mr Paul Stinchcombe","Labour",
"http://data.parliament.uk/members/4233",,,"Stirrup","Lord Stirrup","Male","Graham",,,"Biography information for Lord Stirrup",,
"http://data.parliament.uk/members/79","Geoffrey Alvan","Dartford","Stoate","Dr Howard Stoate","Male","Howard","www.howardstoate.com","http://www.howardstoate.com","Biography information for Dr Howard Stoate","Labour",
"http://data.parliament.uk/members/4242",,,"Stock","The Lord Bishop of St Edmundsbury and Ipswich","Male","William",,,"Biography information for The Lord Bishop of St Edmundsbury and Ipswich",,
"http://data.parliament.uk/members/2224","Anthony",,"Stodart","Lord Stodart of Leaston","Male","James",,,"Biography information for Lord Stodart of Leaston",,
"http://data.parliament.uk/members/950",,,"Stoddart","Lord Stoddart of Swindon","Male","David",,,"Biography information for Lord Stoddart of Swindon",,
"http://data.parliament.uk/members/2214","Gresham",,"Stokes","Lord Stokes","Male","Donald",,,"Biography information for Lord Stokes",,
"http://data.parliament.uk/members/1286","Heydon Romaine","Halesowen & Stourbridge","Stokes","Sir John Stokes","Male","John",,,"Biography information for Sir John Stokes","Conservative",
"http://data.parliament.uk/members/2222","Zelig",,"Stone","Lord Stone of Blackheath","Male","Andrew",,,"Biography information for Lord Stone of Blackheath",,
"http://data.parliament.uk/members/4612","Hume","Caithness, Sutherland and Easter Ross","Stone","Jamie Stone","Male","Jamie",,,"Biography information for Jamie Stone","Liberal Democrat",
"http://data.parliament.uk/members/2393","Ellis",,"Stone","Lord Stone","Male","Joseph",,,"Biography information for Lord Stone",,
"http://data.parliament.uk/members/4215",,,"Stoneham","Lord Stoneham of Droxford","Male","Benjamin",,,"Biography information for Lord Stoneham of Droxford",,
"http://data.parliament.uk/members/3299","Thomas Campion George Sherman",,"Stonor","The Lord Camoys","Male","Ralph",,,"Biography information for The Lord Camoys",,
"http://data.parliament.uk/members/3359",,,"Stopford","The Earl of Courtown","Male","James",,,"Biography information for The Earl of Courtown",,
"http://data.parliament.uk/members/4238","John",,"Storey","Lord Storey","Male","Michael",,,"Biography information for Lord Storey",,
"http://data.parliament.uk/members/671",,"Wigan","Stott","Roger Stott","Male","Roger",,,"Biography information for Roger Stott","Labour",
"http://data.parliament.uk/members/1899","Edward",,"Stourton","Lord Mowbray and Stourton","Male","Charles",,,"Biography information for Lord Mowbray and Stourton",,
"http://data.parliament.uk/members/4205",,,"Stowell","Baroness Stowell of Beeston","Female","Tina",,,"Biography information for Baroness Stowell of Beeston",,"https://twitter.com/tinastowell"
"http://data.parliament.uk/members/3215","Towneley",,"Strachey","The Lord O'Hagan","Male","Charles",,,"Biography information for The Lord O'Hagan",,
"http://data.parliament.uk/members/724",,"Monmouth","Stradling Thomas","Sir John Stradling Thomas","Male","John",,,"Biography information for Sir John Stradling Thomas","Conservative",
"http://data.parliament.uk/members/2218",,,"Strang","Lord Strang","Male","Colin",,,"Biography information for Lord Strang",,
"http://data.parliament.uk/members/597","Steel","Edinburgh East","Strang","Dr Gavin Strang","Male","Gavin","www.gavinstrangmp.co.uk","http://www.gavinstrangmp.co.uk","Biography information for Dr Gavin Strang","Labour",
"http://data.parliament.uk/members/4204",,,"Strasburger","Lord Strasburger","Male","Paul",,,"Biography information for Lord Strasburger",,"https://twitter.com/LordStras"
"http://data.parliament.uk/members/3037","Russell",,"Strauss","Lord Strauss","Male","George",,,"Biography information for Lord Strauss",,
"http://data.parliament.uk/members/463","Whitaker","Blackburn","Straw","Mr Jack Straw","Male","John",,,"Biography information for Mr Jack Straw","Independent",
"http://data.parliament.uk/members/234","Nicholas","South West Devon","Streeter","Sir Gary Streeter","Male","Gary","www.garystreeter.co.uk","http://www.garystreeter.co.uk/","Biography information for Sir Gary Streeter","Conservative",
"http://data.parliament.uk/members/4504","Paul William","Ilford North","Streeting","Wes Streeting","Male","Wesley","www.wesstreeting.org","http://www.wesstreeting.org/","Biography information for Wes Streeting","Labour","https://twitter.com/wesstreeting"
"http://data.parliament.uk/members/3935","John","Central Devon","Stride","Mel Stride","Male","Melvyn","melstridemp.com","http://melstridemp.com","Biography information for Mel Stride","Conservative","https://twitter.com/meljstride"
"http://data.parliament.uk/members/449","Eric","Blackley and Broughton","Stringer","Graham Stringer","Male","Graham",,,"Biography information for Graham Stringer","Labour",
"http://data.parliament.uk/members/4546",,,"Stroud","Baroness Stroud","Female","Philippa",,,"Biography information for Baroness Stroud",,
"http://data.parliament.uk/members/3528","Ronald George",,"Strutt","Lord Belper","Male","Alexander",,,"Biography information for Lord Belper",,
"http://data.parliament.uk/members/2407","Arthur",,"Strutt","Lord Rayleigh","Male","John",,,"Biography information for Lord Rayleigh",,
"http://data.parliament.uk/members/3277","Gerald",,"Strutt","Lord Rayleigh","Male","John",,,"Biography information for Lord Rayleigh",,
"http://data.parliament.uk/members/3112","Randolph Moray",,"Stuart","Viscount Stuart of Findhorn","Male","David",,,"Biography information for Viscount Stuart of Findhorn",,
"http://data.parliament.uk/members/1911","John Moray",,"Stuart","The Earl of Moray","Male","Douglas",,,"Biography information for The Earl of Moray",,
"http://data.parliament.uk/members/296",,,"Stuart","Baroness Stuart of Edgbaston","Female","Gisela","www.giselastuartmp.co.uk","http://www.giselastuartmp.co.uk","Biography information for Baroness Stuart of Edgbaston",,"https://twitter.com/giselastuart/"
"http://data.parliament.uk/members/1482","Charles","Beverley and Holderness","Stuart","Graham Stuart","Male","Graham","www.grahamstuart.com","http://www.grahamstuart.com","Biography information for Graham Stuart","Conservative","https://twitter.com/grahamstuart"
"http://data.parliament.uk/members/445","Andrew",,"Stunell","Lord Stunell","Male","Robert",,,"Biography information for Lord Stunell",,
"http://data.parliament.uk/members/4079","Charles","York Outer","Sturdy","Julian Sturdy","Male","Julian","www.juliansturdy.co.uk","http://www.juliansturdy.co.uk","Biography information for Julian Sturdy","Conservative",
"http://data.parliament.uk/members/1694",,"Norwich South","Stuttaford","Dr Thomas Stuttaford","Male","Thomas",,,"Biography information for Dr Thomas Stuttaford","Conservative",
"http://data.parliament.uk/members/3577",,,"Suenson-Taylor","Lord Grantchester","Male","Christopher",,,"Biography information for Lord Grantchester",,
"http://data.parliament.uk/members/2951","Bent",,"Suenson-Taylor","Lord Grantchester","Male","Kenneth",,,"Biography information for Lord Grantchester",,
"http://data.parliament.uk/members/3897",,,"Sugar","Lord Sugar","Male","Alan",,,"Biography information for Lord Sugar",,
"http://data.parliament.uk/members/2427","Gerard",,"Sugden","Lord Saint Leonards","Male","John",,,"Biography information for Lord Saint Leonards",,
"http://data.parliament.uk/members/4584",,,"Sugg","Baroness Sugg","Female","Elizabeth",,,"Biography information for Baroness Sugg",,
"http://data.parliament.uk/members/4786",,"Coventry South","Sultana","Zarah Sultana","Female","Zarah",,,"Biography information for Zarah Sultana","Labour",
"http://data.parliament.uk/members/1227","Anthony Gerald","Bury South","Sumberg","David Sumberg","Male","David",,,"Biography information for David Sumberg","Conservative",
"http://data.parliament.uk/members/951","Catherine Wynne","Halifax","Summerskill","Dr Shirley Summerskill","Female","Shirley",,,"Biography information for Dr Shirley Summerskill","Labour",
"http://data.parliament.uk/members/1297","Hawksley Fitzthomas","Walthamstow","Summerson","Hugo Summerson","Male","Hugo",,,"Biography information for Hugo Summerson","Conservative",
"http://data.parliament.uk/members/4483",,"Richmond (Yorks)","Sunak","Rishi Sunak","Male","Rishi","www.rishisunak.com","http://www.rishisunak.com/","Biography information for Rishi Sunak","Conservative",
"http://data.parliament.uk/members/4767",,"Bracknell","Sunderland","James Sunderland","Male","James",,,"Biography information for James Sunderland","Conservative","https://twitter.com/jamessunderl"
"http://data.parliament.uk/members/4328",,,"Suri","Lord Suri","Male","Ranbir",,,"Biography information for Lord Suri",,
"http://data.parliament.uk/members/403",,"Bradford South","Sutcliffe","Mr Gerry Sutcliffe","Male","Gerard","www.gerrysutcliffe.org.uk","http://www.gerrysutcliffe.org.uk","Biography information for Mr Gerry Sutcliffe","Labour","https://twitter.com/GSutcliffeMP"
"http://data.parliament.uk/members/1695",,"Middlesbrough West","Sutcliffe","John Sutcliffe","Male","John",,,"Biography information for John Sutcliffe","Conservative",
"http://data.parliament.uk/members/2238","Millicent",,"Sutherland","The Countess Sutherland","Female","Elizabeth",,,"Biography information for The Countess Sutherland",,
"http://data.parliament.uk/members/2173",,,"Sutherland","Lord Sutherland of Houndwood","Male","Stewart",,,"Biography information for Lord Sutherland of Houndwood",,
"http://data.parliament.uk/members/4298",,,"Suttie","Baroness Suttie","Female","Alison",,,"Biography information for Baroness Suttie",,
"http://data.parliament.uk/members/2029","Norman",,"Sutton","The Lord Bishop of Lichfield","Male","Keith",,,"Biography information for The Lord Bishop of Lichfield",,
"http://data.parliament.uk/members/4045",,"Redcar","Swales","Ian Swales","Male","Ian","www.ianswales.com","http://www.ianswales.com","Biography information for Ian Swales","Liberal Democrat","https://twitter.com/iswales"
"http://data.parliament.uk/members/2317","Meredith",,"Swann","Lord Swann","Male","Michael",,,"Biography information for Lord Swann",,
"http://data.parliament.uk/members/55","Angus","New Forest West","Swayne","Sir Desmond Swayne","Male","Desmond","www.desmondswaynemp.com","http://www.desmondswaynemp.com","Biography information for Sir Desmond Swayne","Conservative","https://twitter.com/DesmondSwayne"
"http://data.parliament.uk/members/4642","John","Glasgow North East","Sweeney","Mr Paul Sweeney","Male","Paul",,,"Biography information for Mr Paul Sweeney","Labour (Co-op)","https://twitter.com/PaulJSweeney"
