"uri","date","title","uin"
"http://data.parliament.uk/resources/104869","2011-03-30","Police Reform and Social Responsibility Bill: Consideration of the Bill, as amended in the Public Bill Cmttee (1st allocated day)Question put,That the Clause be read a second time;Question accordingly negatived","CD:2011-03-30:242"
"http://data.parliament.uk/resources/104870","2011-03-30","Police Reform and Social Responsibility Bill: Consideration of the Bill, as amended in the Public Bill Cmttee (1st allocated day);New Clause NC5-Question accordingly negatived","CD:2011-03-30:243"
"http://data.parliament.uk/resources/104871","2011-03-30","Police Reform and Social Responsibility Bill: Consideration of the Bill, as amended in the Public Bill Cmttee;New Clause NC6-That New Schedule NS1 be added to the Bill;Question accordingly agreed to","CD:2011-03-30:244"
"http://data.parliament.uk/resources/104872","2011-03-30","Police Reform and Social Responsibility Bill: Consideration of the Bill, as amended in the Public Bill Cmttee;New Clauses and amendments to Clauses 152;(Standing Order No. 83E). That Amendment 2 be made","CD:2011-03-30:245"
"http://data.parliament.uk/resources/104873","2011-03-30","Police Reform and Social Responsibility Bill:Consideration of the Bill,That Amendment 154 be made (Amendment selected by the Speaker for separate decision)","CD:2011-03-30:246"
"http://data.parliament.uk/resources/104864","2011-03-29","Ways and Means: Amendment of the law with respect to the National Debt and the public revenue","CD:2011-03-29:237"
"http://data.parliament.uk/resources/104865","2011-03-29","Ways and Means: Increase in rate of supplementary charge;Motion made and Question put,That-In section 330 of the Corporation Tax Act 2010 (supplementary charge in respect of ring fence trades), in subsection (1), for "20%" substitute "32%","CD:2011-03-29:238"
"http://data.parliament.uk/resources/104866","2011-03-29","Ways and Means:Capital allowances;Motion made and Question put, That provision (including provision having retrospective effect) may be made about capital allowances;Question accordingly agreed to","CD:2011-03-29:239"
"http://data.parliament.uk/resources/104867","2011-03-29","Alcoholic liquor duties (rates);that the Alcoholic Liquor Duties Act 1979 is amended..that this Resolution should have statutory effect under the provisions of the Provisional Collection of Taxes Act 1968.","CD:2011-03-29:240"
"http://data.parliament.uk/resources/104863","2011-03-23","Sec. 6 of the E.U. (Amdmt) Act 2008,-That this House takes note of draft E.C. decision EUCO 33/10 and, in acc. with sec. 6 of the E.U. (Amdmt) Act 2008, approves HMG intention to support the adoption of draft E.C. decision EUCO 33/10.","CD:2011-03-23:236"
"http://data.parliament.uk/resources/104862","2011-03-21","UNSC  Res 1973;That this Hse welcomes UNSC Resolution 1973;deplores the ongoing use of violence by the Libyan regime;acknowledges the demonstrable need, regional support and clear legal basis for urgent action to protect the people of Libya","CD:2011-03-21:235"
"http://data.parliament.uk/resources/104861","2011-03-18","UK Parliamentary Sovereignty Bill: Second Reading (resumed);Question again proposed, That the Bill be now read a second time;Question accordingly negatived","CD:2011-03-18:234"
"http://data.parliament.uk/resources/104857","2011-03-16","Environmental Protection,-That the draft Waste (England and Wales) Regulations 2011, which were laid before this House on 8 February, be approved.","CD:2011-03-16:230"
